Order Number,Order Date,Net Amount,Line Number,Part Description,Unit Cost,Order Quantity,Line Cost,Vendor ID,Vendor Name,Location Name
QSI/00004     ,17/05/2023,9288.2,57,RLFB0009296                                                 ,134.61,1,134.61,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,58,CCTV                                                        ,113.40,1,113.4,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,59,LCT LINCAT UPPER SENSOR                                     ,21.12,1,21.12,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,60,RLFB0012270                                                 ,72.92,1,72.92,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,61,PLANT HIRE                                                  ,43.20,1,43.2,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,50,RLFB0012270                                                 ,72.92,1,72.92,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,51,RLFB0012508                                                 ,95.62,1,95.62,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,52,RLFB0011987                                                 ,102.69,1,102.69,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,53,NOVIPRO METAL SELF DRIVE PLAST                              ,22.31,1,22.31,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,54,CHROME 15MM ANGLED TRV WITH AN                              ,93.93,1,93.93,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,55,URGENT CALL OUT FEE                                         ,82.36,1,82.36,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,44,RLFB0009296                                                 ,160.03,1,160.03,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,45,RLFB00094021                                                ,132.70,1,132.7,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,46,ELECTRO MECHANICAL ROTARY MACH                              ,108.00,1,108,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,47,RLFB0010133                                                 ,51.73,1,51.73,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,48,CCTV                                                        ,151.20,1,151.2,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,49,DESCALER  SANITISER UPTO 5 LIT                              ,42.01,1,42.01,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,38,RLFB0013067                                                 ,28.33,1,28.33,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,39,RLFB0013287                                                 ,17.12,1,17.12,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,40,RLFB0017367                                                 ,37.49,1,37.49,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,41,RLFB0022032                                                 ,72.54,1,72.54,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,42,RLFB0021231                                                 ,61.73,1,61.73,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,43,6LTR WATER AND ADDITIVE EXTING                              ,40.94,1,40.94,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,32,GAS SPARES DIAPHRAM                                         ,16.20,1,16.2,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,33,RLFB0011711                                                 ,203.09,1,203.09,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,34,RLFB0013065                                                 ,278.88,1,278.88,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,35,RLFB0012270                                                 ,209.65,1,209.65,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,36,RLFB0012508                                                 ,111.55,1,111.55,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,37,RLFB0011987                                                 ,182.40,1,182.4,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,26,CO2 FIRE EXTINGUISHER 5KG                                   ,82.88,1,82.88,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,27,RLFB0009296                                                 ,96.00,1,96,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,28,URGENT CALL OUT FEE                                         ,77.70,1,77.7,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,29,RLFB0009302                                                 ,92.86,1,92.86,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,30,RLFB0009700                                                 ,136.92,1,136.92,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,31,URGENT CALL OUT FEE                                         ,77.70,1,77.7,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,20,RLFB0022032                                                 ,159.59,1,159.59,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,21,RLFB0021231                                                 ,185.45,1,185.45,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,22,QUOTED VALUE.                                               ,"1,263.53",1,1263.53,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,23,QUOTED VALUE.                                               ,786.96,1,786.96,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,24,QUOTED VALUE.                                               ,556.59,1,556.59,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,25,SUBCONTRACTOR                                               ,378.00,1,378,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,14,RLFB0011987                                                 ,171.15,1,171.15,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,15,RLFB0013067                                                 ,49.10,1,49.1,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,16,RLFB0013287                                                 ,51.35,1,51.35,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,17,RLFB0013065                                                 ,11.95,1,11.95,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,18,RLFB0013915                                                 ,483.00,1,483,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,19,RLFB0017367                                                 ,93.74,1,93.74,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,8,RLFB0010133                                                 ,119.38,1,119.38,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,9,RLFB0010906                                                 ,182.40,1,182.4,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,10,RLFB0011711                                                 ,15.62,1,15.62,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,11,RLFB0011906                                                 ,62.49,1,62.49,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,12,RLFB0012270                                                 ,9.12,1,9.12,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,13,RLFB0012508                                                 ,19.92,1,19.92,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,2,RLFB00067701                                                ,27.60,1,27.6,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,3,RLFB0008597                                                 ,100.30,1,100.3,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,4,RLFB0009296                                                 ,89.61,1,89.61,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,5,RLFB00094021                                                ,42.46,1,42.46,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,6,RLFB0009302                                                 ,107.14,1,107.14,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,7,RLFB0009700                                                 ,34.23,1,34.23,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,19,AQUA VAC MACHINE                                            ,40.52,1,40.52,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,20,RLFB0015133                                                 ,37.09,1,37.09,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,21,KIT BOILER                                                  ,80.74,1,80.74,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,22,ANSELL ATLEVO5 BATTEN CCT 2443                              ,109.08,1,109.08,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,23,RUBBER TEST HOSE THICK PER MTR                              ,8.10,1,8.1,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00004     ,17/05/2023,9288.2,1,RLFB0002272                                                 ,64.91,1,64.91,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,13,URGENT CALL OUT FEE                                         ,77.70,1,77.7,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,14,WC PAN CONNECTOR 90                                         ,106.35,1,106.35,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,15,RLFB0015133                                                 ,66.76,1,66.76,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,16,150M LOCTITE 55 THREAD SEAL CO                              ,10.65,1,10.65,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,17,RLFB0021235                                                 ,165.63,1,165.63,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,18,SUBCONTRACTOR                                               ,353.65,1,353.65,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,7,QUOTED VALUE.                                               ,450.29,1,450.29,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,8,QUOTED VALUE.                                               ,621.60,1,621.6,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,9,RLFB0011136                                                 ,32.10,1,32.1,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,10,RLFB0015133                                                 ,66.76,1,66.76,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,11,RLFB0018124                                                 ,148.36,1,148.36,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,12,RLFB0017438                                                 ,199.20,1,199.2,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,1,RLFB0011136                                                 ,321.03,1,321.03,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,2,RLFB0015133                                                 ,46.36,1,46.36,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,3,RLFB0018124                                                 ,111.27,1,111.27,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,4,RLFB0017438                                                 ,199.20,1,199.2,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,5,RLFB0021235                                                 ,220.84,1,220.84,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QSI/00002     ,17/05/2023,5979.12,6,QUOTED VALUE.                                               ,"2,505.84",1,2505.84,21438       ,SERVEST GROUP LIMITED         ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,18,NEW RATE SUPPLIED                                           ,500.00,1,500,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,19,Z                                                           ,89.09,1,89.09,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,20,Z                                                           ,78.81,1,78.81,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,21,Z                                                           ,41.69,1,41.69,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,22,Z                                                           ,54.25,1,54.25,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,23,CALL OUT                                                    ,90.00,1,90,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,12,RETRO                                                       ,616.10,1,616.1,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,13,Z                                                           ,173.20,1,173.2,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,14,Z                                                           ,110.22,1,110.22,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,15,Z                                                           ,66.25,1,66.25,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,16,NEW RATE SUPPLIED                                           ,280.80,1,280.8,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,17,SWIRL QUADRA MONO BASIN MIXER                               ,19.87,1,19.87,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,6,Z                                                           ,100.51,1,100.51,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,7,Z                                                           ,257.00,1,257,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,8,Z                                                           ,132.00,1,132,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,9,Z                                                           ,220.44,1,220.44,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,10,Z                                                           ,70.25,1,70.25,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,11,QUOTE                                                       ,"2,394.32",1,2394.32,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QEF/00017     ,26/06/2023,9160.12,1,SCOPE  PROCURE  ARRANGE AND MA                              ,"9,160.12",1,9160.12,22115       ,Tersus Consultancy Ltd        ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,1,Z                                                           ,86.60,1,86.6,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,2,L                                                           ,91.95,1,91.95,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,3,Z                                                           ,76.52,1,76.52,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,4,Z                                                           ,59.02,1,59.02,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QQL/00002     ,17/05/2023,5782.09,5,Z                                                           ,173.20,1,173.2,14341       ,KIER BUILDING SERV ENGINEERS  ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00141     ,18/05/2023,6499.25,1,PPM TASK                                                    ,"6,499.25",1,6499.25,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00142     ,18/05/2023,5921.86,1,PPM TASK                                                    ,"5,921.86",1,5921.86,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00143     ,18/05/2023,5921.86,1,PPM TASK                                                    ,"5,921.86",1,5921.86,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00144     ,18/05/2023,6499.25,1,PPM TASK                                                    ,"6,499.25",1,6499.25,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00151     ,22/05/2023,5033.74,1,PPM TASK                                                    ,"5,033.74",1,5033.74,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00152     ,22/05/2023,5033.74,1,PPM TASK                                                    ,"5,033.74",1,5033.74,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00135     ,18/05/2023,5133.68,1,PPM TASK                                                    ,"5,133.68",1,5133.68,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00136     ,18/05/2023,5133.68,1,PPM TASK                                                    ,"5,133.68",1,5133.68,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00137     ,18/05/2023,5389.89,1,PPM TASK                                                    ,"5,389.89",1,5389.89,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00138     ,18/05/2023,5529.1,1,PPM TASK                                                    ,"5,529.10",1,5529.1,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00139     ,18/05/2023,5389.89,1,PPM TASK                                                    ,"5,389.89",1,5389.89,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00140     ,18/05/2023,5529.1,1,PPM TASK                                                    ,"5,529.10",1,5529.1,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00050     ,18/05/2023,5529.1,1,PPM TASK                                                    ,"5,529.10",1,5529.1,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00052     ,18/05/2023,5033.74,1,PPM TASK                                                    ,"5,033.74",1,5033.74,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00128     ,18/05/2023,5034.47,1,PPM TASK                                                    ,"5,034.47",1,5034.47,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00132     ,18/05/2023,5034.47,1,PPM TASK                                                    ,"5,034.47",1,5034.47,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00133     ,18/05/2023,5192.3,1,PPM TASK                                                    ,"5,192.30",1,5192.3,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QBF/00134     ,18/05/2023,5192.3,1,PPM TASK                                                    ,"5,192.30",1,5192.3,22473       ,ABM Technical Solutions Ltd   ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
TSF/02149     ,03/05/2023,6289.32,1,"OFFICE SOLUTIONS, PRINTING SERVICES                         ","6,289.32",1,6289.32,21577       ,Corporate Document Services   ,FACILITIES MANAGEMENT UNION STREET                          
WJN/00007     ,16/06/2023,8500,1,UNION ST COMPARTMENTATION SURVEY                            ,1.00,"8,500",8500,22114       ,Tetra Tech                    ,FACILITIES MANAGEMENT UNION STREET                          
TSF/02259     ,09/05/2023,8965,1,"PROFESSIONAL SERVICES, CORPORATE SUBSCRIPTIONS              ","8,965.00",1,8965,10821       ,REED BUSINESS INFORMATION     ,HR - EMPLOYEE RELATIONS                                     
TSF/02541     ,26/05/2023,5600,1,DEVELOPMENT & TRAINING -      LEADERSHIP                    ,"5,600.00",1,5600,22504       ,Fane Productions Limited      ,ORGANISATIONAL DEVELOPMENT (DTOD)                           
TSF/02906     ,23/06/2023,5913,1,"PROFESSIONAL SERVICES, ORGANISATION & CHANGE MANAGEMENT     ","5,913.00",1,5913,22523       ,McKenzie Human Resources LLP  ,ORGANISATIONAL DEVELOPMENT (DTOD)                           
RLA/00023     ,03/06/2023,5257.91,1,21052023:7986440:S DONOVAN                                  ,"5,257.91",1,5257.91,22250       ,Reed Specialist Recruitment   ,HR - TRANSFORMATION                                         
TSF/02862     ,20/06/2023,8400,1,"ICT, APPLICATION SOFTWARE                                   ","8,400.00",1,8400,20636       ,GB3 LIMITED                   ,LONDON RESILIENCE GROUP - UNION STREET                      
TSF/02243     ,09/05/2023,6456,1,CONFERENCE ACCOMODATION/HOTEL FEES                          ,"6,456.00",1,6456,2861        ,FIRE SERVICE COLLEGE LTD      ,INTER OPERABILITY SFE                                       
TSF/02255     ,09/05/2023,6660,1,CONFERENCE ACCOMODATION/HOTEL FEES                          ,"6,660.00",1,6660,2861        ,FIRE SERVICE COLLEGE LTD      ,INTER OPERABILITY SFE                                       
TSF/02358     ,12/05/2023,8338.22,1,CONFERENCE ACCOMODATION/HOTEL FEES                          ,"8,338.22",1,8338.22,20890       ,NORTHAMPTONSHIRE COUNTY       ,INTER OPERABILITY SFE                                       
TSF/02359     ,12/05/2023,8338.22,1,CONFERENCE ACCOMODATION/HOTEL FEES                          ,"8,338.22",1,8338.22,20890       ,NORTHAMPTONSHIRE COUNTY       ,INTER OPERABILITY SFE                                       
