Order Number,Order Date,Net Amount,Line Number,Part Description,Unit Cost,Order Quantity,Line Cost,Vendor ID,Vendor Name,Location Name
QAH/00016     ,25/07/2023,8233.34,95,PPM TASK                                                    ,50.00,1,50,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,96,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,85,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,86,PPM TASK                                                    ,50.00,1,50,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,87,PPM TASK                                                    ,50.00,1,50,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,88,PPM TASK                                                    ,125.00,1,125,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,89,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,90,PPM TASK                                                    ,137.50,1,137.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,79,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,80,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,81,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,82,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,83,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,84,PPM TASK                                                    ,100.00,1,100,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,73,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,74,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,75,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,76,PPM TASK                                                    ,100.00,1,100,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,77,PPM TASK                                                    ,50.00,1,50,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,78,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,67,PPM TASK                                                    ,12.50,1,12.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,68,PPM TASK                                                    ,79.17,1,79.17,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,69,PPM TASK                                                    ,100.00,1,100,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,70,PPM TASK                                                    ,100.00,1,100,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,71,PPM TASK                                                    ,37.50,1,37.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,72,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,61,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,62,PPM TASK                                                    ,100.00,1,100,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,63,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,64,PPM TASK                                                    ,145.83,1,145.83,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,65,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,66,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,55,PPM TASK                                                    ,50.00,1,50,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,56,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,57,PPM TASK                                                    ,79.17,1,79.17,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,58,PPM TASK                                                    ,79.17,1,79.17,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,59,PPM TASK                                                    ,54.17,1,54.17,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,60,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,49,PPM TASK                                                    ,50.00,1,50,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,50,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,51,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,52,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,53,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,54,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,43,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,44,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,45,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,46,PPM TASK                                                    ,125.00,1,125,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,47,PPM TASK                                                    ,145.83,1,145.83,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,48,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,37,PPM TASK                                                    ,162.50,1,162.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,38,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,39,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,40,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,41,PPM TASK                                                    ,233.33,1,233.33,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,42,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,31,PPM TASK                                                    ,100.00,1,100,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,32,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,33,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,34,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,35,PPM TASK                                                    ,54.17,1,54.17,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,36,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,25,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,26,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,27,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,28,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,29,PPM TASK                                                    ,25.00,1,25,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,30,PPM TASK                                                    ,137.50,1,137.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,19,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,20,PPM TASK                                                    ,137.50,1,137.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,21,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,22,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,23,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,24,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,13,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,14,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,15,PPM TASK                                                    ,237.50,1,237.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,16,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,17,PPM TASK                                                    ,162.50,1,162.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,18,PPM TASK                                                    ,112.50,1,112.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,7,PPM TASK                                                    ,50.00,1,50,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,8,PPM TASK                                                    ,37.50,1,37.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,9,PPM TASK                                                    ,62.50,1,62.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,10,PPM TASK                                                    ,37.50,1,37.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,11,PPM TASK                                                    ,87.50,1,87.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00016     ,25/07/2023,8233.34,12,PPM TASK                                                    ,37.50,1,37.5,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
WFL/00039     ,11/09/2023,7589.5,1,UNION STREET - BUILDING WORKS TO US.3.2 AND US3.3           ,1.00,"7,590",7589.5,19094       ,B NOKES CONTRACTS LTD         ,FACILITIES MANAGEMENT UNION STREET                          
TSF/03049     ,10/07/2023,5950,1,"PROFESSIONAL SERVICES, CORPORATE SUBSCRIPTIONS              ","5,950.00",1,5950,14114       ,WHITEHALL & INDUSTRY GROUP    ,ORGANISATIONAL DEVELOPMENT (DTOD)                           
TSF/03068     ,11/07/2023,8625,1,DEVELOPMENT & TRAINING -      LEADERSHIP                    ,"8,625.00",1,8625,22475       ,LSE ENTERPRISE LTD            ,ORGANISATIONAL DEVELOPMENT (DTOD)                           
TSF/03181     ,21/07/2023,5700,1,"PROFESSIONAL SERVICES, ORGANISATION & CHANGE MANAGEMENT     ","5,700.00",1,5700,22344       ,PAIDEIA TRAINING & CONSULTANCY,ORGANISATIONAL DEVELOPMENT (DTOD)                           
TSF/03918     ,13/09/2023,9999,1,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES       ","9,999.00",1,9999,22560       ,Socially Recruited Ltd        ,HR - OPERATIONS-ASSESSMENT CENTRE HAMMERSMITH               
RLA/01686     ,22/07/2023,5850,1,PERM:8552263:T AWANI                                        ,"5,850.00",1,5850,22250       ,Reed Specialist Recruitment   ,HR - TRANSFORMATION                                         
RLA/01706     ,05/08/2023,6062,1,PERM:8598614:N MOORE                                        ,"6,062.00",1,6062,22250       ,Reed Specialist Recruitment   ,HR - TRANSFORMATION                                         
TSF/03984     ,15/09/2023,7488,1,"ESTATES, CATERING SERVICES                                  ","7,488.00",1,7488,20569       ,NATIONAL EXHIBITION CENTRE    ,NILO - CO-ORDINATION OFFICE                                 
TSF/03536     ,21/08/2023,6500,1,CONFERENCE HIRE OF FACILITIES                               ,"6,500.00",1,6500,13474       ,BUCKS & MILTON KEYNES FIRE AUT,RESCUE POLICY                                               
TSF/03623     ,22/08/2023,7786.88,1,NON CATALOGUE - OPERATIONAL EQUIPMENT                       ,21.16,368,7786.88,5331        ,RS COMPONENTS LTD             ,OPERATIONS - INTER OPERABILITY (MCR) (1 US)                 
TSF/03001     ,05/07/2023,5933,1,"ICT, OPERATING SOFTWARE                                     ","5,933.00",1,5933,9074        ,SSS Public Safety Ltd         ,LONDON OPERATIONS CENTRE (MERTON)                           
TSF/03486     ,16/08/2023,6600,1,"LONE WORKER DEVICE, ANNUAL    ADVANCE LEASE CHARGE (£7.01)  ","3,300.00",1,3300,19637       ,PEOPLE SAFE                   ,FSR - POLICY (2 US)                                         
TSF/03486     ,16/08/2023,6600,2,"LONE WORKER DEVICE, ANNUAL    ADVANCE LEASE CHARGE (£7.01)  ","3,300.00",1,3300,19637       ,PEOPLE SAFE                   ,FSR - POLICY (2 US)                                         
TSF/03871     ,08/09/2023,10000,1,"PROFESSIONAL SERVICES, ADULT EDUCATION SERVICES             ","10,000.00",1,10000,18171       ,COLLEGE OF POLICING           ,LONDON RESILIENCE GROUP - UNION STREET                      
TSF/03586     ,22/08/2023,7200,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,112.50,64,7200,22356       ,PartB Group Ltd               ,FSR SERVICE IMPROVEMENT                                     
TSF/03256     ,31/07/2023,5380,1,CONFERENCE ACCOMODATION/HOTEL FEES                          ,"5,380.00",1,5380,2861        ,FIRE SERVICE COLLEGE LTD      ,INTER OPERABILITY SFE                                       
TSF/03248     ,31/07/2023,7500,1,"ESTATES, SERVICE CHARGE                                     ",1.00,"7,500",7500,17868       ,KEMSLEY LLP                   ,PROPERTY - LEASE PAYMENTS HAROLD HILL                       
000/00360     ,15/08/2023,5250,1,LEARNING SUPPORT TRAINING     COURSES                       ,750.00,7,5250,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/03000     ,05/07/2023,9000,1,LEARNING SUPPORT TRAINING     COURSES                       ,1.00,"9,000",9000,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/03488     ,16/08/2023,9000,1,LEARNING SUPPORT TRAINING     COURSES                       ,1.00,"9,000",9000,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/03644     ,23/08/2023,5775,1,LEARNING SUPPORT TRAINING     COURSES                       ,825.00,7,5775,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/04069     ,25/09/2023,9000,1,LEARNING SUPPORT TRAINING     COURSES                       ,1.00,"9,000",9000,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
000/00361     ,23/08/2023,7452.66,1,SECONDMENT FROM OTHER PARTNER ORGANISATIONS                 ,"7,452.66",1,7452.66,16534       ,MAYORS OFF FOR POLICING&CRIME ,LEGAL SERVICES - LITIGATION SERVICES                        
TSF/03711     ,30/08/2023,7452.66,1,SECONDMENT FROM OTHER PARTNER ORGANISATIONS                 ,"7,452.66",1,7452.66,16534       ,MAYORS OFF FOR POLICING&CRIME ,LEGAL SERVICES - LITIGATION SERVICES                        
TSF/04040     ,20/09/2023,7225,1,"PROFESSIONAL SERVICES, MARKET RESEARCH, SURVEYS             ","7,225.00",1,7225,19971       ,YOUGOV PLC                    ,COMMS: COMMUNITY ENGAGEMENT TEAM                            
TSF/04041     ,20/09/2023,6960,1,"PROFESSIONAL SERVICES, MARKET RESEARCH, SURVEYS             ","6,960.00",1,6960,19971       ,YOUGOV PLC                    ,COMMS: COMMUNITY ENGAGEMENT TEAM                            
TSF/04094     ,27/09/2023,7380,1,"PROFESSIONAL SERVICES, MARKET RESEARCH, SURVEYS             ","7,380.00",1,7380,19971       ,YOUGOV PLC                    ,COMMS: COMMUNITY ENGAGEMENT TEAM                            
TSF/03535     ,21/08/2023,9855.44,1,PRESS OFFICE PROFESSIONAL SERVICES                          ,"9,855.44",1,9855.44,12134       ,NLA MEDIA ACCESS LIMITED      ,EXTERNAL COMMUNICATIONS                                     
TSF/03348     ,07/08/2023,6930,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,930.00",1,6930,12048       ,UNIVERSITY OF CENT LANCASHIRE ,TRAINING OPERATIONS                                         
TSF/03349     ,07/08/2023,6930,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,930.00",1,6930,12048       ,UNIVERSITY OF CENT LANCASHIRE ,TRAINING OPERATIONS                                         
TSF/03350     ,07/08/2023,6930,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,930.00",1,6930,12048       ,UNIVERSITY OF CENT LANCASHIRE ,TRAINING OPERATIONS                                         
TSF/03351     ,07/08/2023,6930,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,930.00",1,6930,12048       ,UNIVERSITY OF CENT LANCASHIRE ,TRAINING OPERATIONS                                         
TSF/03352     ,07/08/2023,6930,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,930.00",1,6930,12048       ,UNIVERSITY OF CENT LANCASHIRE ,TRAINING OPERATIONS                                         
TSF/03353     ,07/08/2023,6930,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,930.00",1,6930,12048       ,UNIVERSITY OF CENT LANCASHIRE ,TRAINING OPERATIONS                                         
TSF/03975     ,15/09/2023,8100,1,LICENSE FOR PARKING SPACES    - GALLION'S REACH             ,"8,100.00",1,8100,14141       ,AMAS LTD                      ,TRAINING OPERATIONS                                         
TSF/03354     ,07/08/2023,6930,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,930.00",1,6930,12048       ,UNIVERSITY OF CENT LANCASHIRE ,TRAINING OPERATIONS                                         
TSF/03355     ,07/08/2023,6930,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,930.00",1,6930,12048       ,UNIVERSITY OF CENT LANCASHIRE ,TRAINING OPERATIONS                                         
TSF/03530     ,17/08/2023,5500.03,1,TRAINING UNITARY PAYMENT -    BABCOCKS                      ,"5,500.03",1,5500.03,19789       ,BABCOCK TRAINING LTD          ,TRAINING OPERATIONS                                         
TSF/03596     ,22/08/2023,6835,1,PPE PAYMENTS - BRISTOL UNIFORMS LTD                         ,1.00,"6,835",6835,1636        ,BRISTOL UNIFORMS LTD          ,TRAINING OPERATIONS                                         
TSF/03763     ,05/09/2023,6391,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"6,391.00",1,6391,22098       ,Legal Experience Training     ,TRAINING OPERATIONS                                         
TSF/03973     ,15/09/2023,8100,1,LICENSE FOR PARKING SPACES    - GALLION'S REACH             ,"8,100.00",1,8100,14141       ,AMAS LTD                      ,TRAINING OPERATIONS                                         
WFL/00038     ,07/09/2023,7514.5,1,UNION STREET 3RD FLOOR IT ROOM                              ,1.00,"7,515",7514.5,19094       ,B NOKES CONTRACTS LTD         ,PROPERTY SERVICES MANAGEMENT & ADMIN                        
WGR/00003     ,19/09/2023,6695.5,1,ENERGY SERVICES - DISPLAY ENERGY CERTIFICATE (DEC)          ,1.00,"6,696",6695.5,2713        ,ENERGY AUDITING AGENCY LTD    ,PROPERTY SERVICES MANAGEMENT & ADMIN                        
HAY/03789     ,13/07/2023,6000,1,"PROFESSIONAL SERVICES, RECRUITMENT                          ","6,000.00",1,6000,20575       ,HAYS SPECIALIST RECRUITMENT   ,PROPERTY - STRATEGY                                         
TSF/03274     ,01/08/2023,7880,1,CALL OFF FEES - SERVICE CHARGENEGOTIATIONS & CHALLENGES     ,1.00,"2,610",2610,22402       ,Sanderson Weatherall LLP      ,PROPERTY - STRATEGY                                         
TSF/03274     ,01/08/2023,7880,2,CALL OFF FEES - SERVICE CHARGENEGOTIATIONS & CHALLENGES     ,1.00,"2,610",2610,22402       ,Sanderson Weatherall LLP      ,PROPERTY - STRATEGY                                         
TSF/03274     ,01/08/2023,7880,3,CALL OFF FEES - LEASE RENEWALS(AS LAND/LORD OR TENANT)      ,1.00,"2,660",2660,22402       ,Sanderson Weatherall LLP      ,PROPERTY - STRATEGY                                         
TSF/03343     ,04/08/2023,5184,1,FLEET INSPECTION SERVICES -   APPLUS                        ,162.00,32,5184,19343       ,APPLUS LLT                    ,ENGINEERING FLEET & EQUIPMENT MANAGEMENT (3 US)             
PGS/13387     ,18/07/2023,7686,1,TO ACCOUNT FOR PRICE INCREASE - FOR CONSIGNMENT PGS/12719   ,"7,686.00",1,7686,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13391     ,21/07/2023,9780,1,RUBBER HARNESS D2055014                                     ,11.10,150,1665,4502        ,MSA (BRITAIN) LIMITED         ,PEG CROYDON GENERAL PURCHASING                              
PGS/13391     ,21/07/2023,9780,2,BUCKLE 10144217-SP                                          ,30.30,150,4545,4502        ,MSA (BRITAIN) LIMITED         ,PEG CROYDON GENERAL PURCHASING                              
PGS/13391     ,21/07/2023,9780,3,BUCKLE WITH D RING 10149551-SP (PACK OF 4)                  ,23.80,150,3570,4502        ,MSA (BRITAIN) LIMITED         ,PEG CROYDON GENERAL PURCHASING                              
PGS/13392     ,24/07/2023,5959,1,HEAD ADAPTOR IVZ290                                         ,219.30,5,1096.5,22448       ,Emergency One UK Limited      ,PEG CROYDON GENERAL PURCHASING                              
PGS/13392     ,24/07/2023,5959,2,CARRYING ADAPTOR IVZ291                                     ,969.00,5,4845,22448       ,Emergency One UK Limited      ,PEG CROYDON GENERAL PURCHASING                              
PGS/13392     ,24/07/2023,5959,3,CARRIAGE                                                    ,17.50,1,17.5,22448       ,Emergency One UK Limited      ,PEG CROYDON GENERAL PURCHASING                              
