Order Number,Order Date,Net Amount,Line Number,Part Description,Unit Cost,Order Quantity,Line Cost,Vendor ID,Vendor Name,Location Name
QAH/00019     ,13/11/2023,9880,73,PPM TASK                                                    ,90.00,1,90,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,74,PPM TASK                                                    ,60.00,1,60,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,75,PPM TASK                                                    ,175.00,1,175,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,76,PPM TASK                                                    ,60.00,1,60,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,77,PPM TASK                                                    ,150.00,1,150,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,78,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,67,PPM TASK                                                    ,135.00,1,135,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,68,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,69,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,70,PPM TASK                                                    ,90.00,1,90,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,71,PPM TASK                                                    ,120.00,1,120,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,72,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,61,PPM TASK                                                    ,65.00,1,65,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,62,PPM TASK                                                    ,120.00,1,120,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,63,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,64,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,65,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,66,PPM TASK                                                    ,135.00,1,135,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,55,PPM TASK                                                    ,90.00,1,90,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,56,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,57,PPM TASK                                                    ,120.00,1,120,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,58,PPM TASK                                                    ,280.00,1,280,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,59,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,60,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,49,PPM TASK                                                    ,65.00,1,65,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,50,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,51,PPM TASK                                                    ,175.00,1,175,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,52,PPM TASK                                                    ,150.00,1,150,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,53,PPM TASK                                                    ,90.00,1,90,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,54,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,43,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,44,PPM TASK                                                    ,60.00,1,60,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,45,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,46,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,47,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,48,PPM TASK                                                    ,95.00,1,95,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,37,PPM TASK                                                    ,195.00,1,195,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,38,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,39,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,40,PPM TASK                                                    ,95.00,1,95,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,41,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,42,PPM TASK                                                    ,60.00,1,60,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,31,PPM TASK                                                    ,285.00,1,285,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,32,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,33,PPM TASK                                                    ,90.00,1,90,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,34,PPM TASK                                                    ,135.00,1,135,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,35,PPM TASK                                                    ,135.00,1,135,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,36,PPM TASK                                                    ,135.00,1,135,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,25,PPM TASK                                                    ,135.00,1,135,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,26,PPM TASK                                                    ,195.00,1,195,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,27,PPM TASK                                                    ,135.00,1,135,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,28,PPM TASK                                                    ,135.00,1,135,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,29,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,30,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,19,PPM TASK                                                    ,90.00,1,90,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,20,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,21,PPM TASK                                                    ,165.00,1,165,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,22,PPM TASK                                                    ,30.00,1,30,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,23,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,24,PPM TASK                                                    ,165.00,1,165,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,13,PPM TASK                                                    ,60.00,1,60,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,14,PPM TASK                                                    ,105.00,1,105,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,15,PPM TASK                                                    ,45.00,1,45,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,16,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,17,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,18,PPM TASK                                                    ,120.00,1,120,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,7,PPM TASK                                                    ,60.00,1,60,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,8,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,9,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,10,PPM TASK                                                    ,45.00,1,45,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,11,PPM TASK                                                    ,75.00,1,75,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
QAH/00019     ,13/11/2023,9880,12,PPM TASK                                                    ,45.00,1,45,22442       ,CODE BLUE                     ,HQ COMPLEX - PROPERTY RELATED ORDERS ONLY                   
WFJ/00003     ,15/12/2023,7982.26,1,TRAKA ASSA ABLOY 20  ADDITIONAL SECURITY KEYS               ,1.00,"7,982",7982.26,22460       ,ASSA ABLOY Global Solutions UK,FACILITIES MANAGEMENT UNION STREET                          
TSF/04723     ,08/11/2023,5250,1,"PROFESSIONAL SERVICES, COUNSELLING                          ",250.00,21,5250,19092       ,C.J. ABLACK LTD (MS J. ABLACK),HR - COUNSELLING & WELLBEING - EUSTON                       
TSF/04476     ,30/10/2023,5225,1,"PROFESSIONAL SERVICES, ADULT EDUCATION SERVICES             ","5,225.00",1,5225,22249       ,T-three Consulting Ltd        ,ORGANISATIONAL DEVELOPMENT (DTOD)                           
TSF/05118     ,07/12/2023,5445,1,DEVELOPMENT & TRAINING -      LEADERSHIP                    ,"5,445.00",1,5445,17528       ,THE WINDSOR LEADERSHIP TRUST  ,ORGANISATIONAL DEVELOPMENT (DTOD)                           
RLA/02820     ,16/12/2023,6783.6,1,PERM:9093700:P KIRTLAN                                      ,"6,783.60",1,6783.6,22250       ,Reed Specialist Recruitment   ,HR - TRANSFORMATION                                         
TSF/04522     ,01/11/2023,7000,1,"PROFESSIONAL SERVICES, LEARNING & DEVELOPMENT CONSULTANCY   ","1,750.00",4,7000,20496       ,DAVID BURROWS-SUTCLIFFE       ,NILO - CO-ORDINATION OFFICE                                 
TSF/04305     ,13/10/2023,6181.52,1,"PROFESSIONAL SERVICES, LEARNING & DEVELOPMENT CONSULTANCY   ","6,181.52",1,6181.52,20890       ,NORTHAMPTONSHIRE COUNTY       ,INTER OPERABILITY SFE                                       
TSF/04685     ,07/11/2023,5856,1,"OPERATIONAL EQUIPMENT, FIRE - EQUIPMENT & SUPPLIES          ","5,856.00",1,5856,1636        ,BRISTOL UNIFORMS LTD          ,INTER OPERABILITY SFE                                       
TSF/04698     ,07/11/2023,6370,1,CONFERENCE ACCOMODATION/HOTEL FEES                          ,"6,370.00",1,6370,2861        ,FIRE SERVICE COLLEGE LTD      ,INTER OPERABILITY SFE                                       
TSF/04699     ,07/11/2023,5515,1,CONFERENCE ACCOMODATION/HOTEL FEES                          ,"5,515.00",1,5515,2861        ,FIRE SERVICE COLLEGE LTD      ,INTER OPERABILITY SFE                                       
TSF/04700     ,07/11/2023,5215,1,CONFERENCE ACCOMODATION/HOTEL FEES                          ,"5,215.00",1,5215,2861        ,FIRE SERVICE COLLEGE LTD      ,INTER OPERABILITY SFE                                       
TSF/04269     ,11/10/2023,5137.02,1,"ARSON LETTERBOX MAILBAG,      ENVIROGRAF                    ",63.42,81,5137.02,16908       ,ENVIROGRAF                    ,(NE) AREA TEAM - STRATFORD REAR BUILDING                    
TSF/04270     ,11/10/2023,5327.28,1,"ARSON LETTERBOX MAILBAG,      ENVIROGRAF                    ",63.42,84,5327.28,16908       ,ENVIROGRAF                    ,(NW) AREA CS TEAM - WEMBLEY                                 
TSR/08941     ,15/12/2023,5071.85,2,"BEDDING PACK, FLAME RETARDANT,DOUBLE BED, FOR CFS ONLY      ",88.39,15,1325.85,13055       ,THOMAS KNEALE & CO LTD        ,(NW) AREA CS TEAM - WEMBLEY                                 
TSR/08941     ,15/12/2023,5071.85,3,"BEDDING PACK, FLAME RETARDANT,SINGLE BED, FOR CFS ONLY      ",54.95,15,824.25,13055       ,THOMAS KNEALE & CO LTD        ,(NW) AREA CS TEAM - WEMBLEY                                 
TSF/04306     ,13/10/2023,5074.42,1,"ARSON LETTERBOX MAILBAG,      ENVIROGRAF                    ",63.42,78,4946.76,16908       ,ENVIROGRAF                    ,(SE) COMMUNITY SAFETY INITIATIVES - LEWISHAM                
TSF/04306     ,13/10/2023,5074.42,2,"ARSON LETTERBOX MAILBAG,      VERTICAL, ENVIROGRAF          ",63.83,2,127.66,16908       ,ENVIROGRAF                    ,(SE) COMMUNITY SAFETY INITIATIVES - LEWISHAM                
TSR/08941     ,15/12/2023,5071.85,4,"BEDDING PACK, FLAME RETARDANT,SINGLE BED, FOR CFS ONLY      ",54.95,20,1099,13055       ,THOMAS KNEALE & CO LTD        ,(SW) COMMUNITY SAFETY INITIATIVES - HAMMERSMITH             
TSR/08941     ,15/12/2023,5071.85,5,"BEDDING PACK, FLAME RETARDANT,DOUBLE BED, FOR CFS ONLY      ",88.39,20,1767.8,13055       ,THOMAS KNEALE & CO LTD        ,(SW) COMMUNITY SAFETY INITIATIVES - HAMMERSMITH             
TSF/05046     ,04/12/2023,5994,1,"PROFESSIONAL SERVICES, LEARNING & DEVELOPMENT CONSULTANCY   ","5,994.00",1,5994,20707       ,GREEN RISK ASSESSMENT LTD     ,SPECIAL OPERATIONS GROUP - US                               
TSF/05366     ,22/12/2023,5995,1,TRAINING COURSES - EXTERNAL                                 ,"5,995.00",1,5995,19154       ,PHOENIX HEALTH & SAFETY       ,OPS - HEALTH & SAFETY SERVICES                              
TSF/05326     ,19/12/2023,7780,1,"PROFESSIONAL SERVICES, COMMUNICATION SERVICES               ","7,780.00",1,7780,20783       ,NICE AND SERIOUS              ,INCIDENT COMMAND POLICY                                     
TSF/05037     ,30/11/2023,7161.12,1,TRAINING COURSES - EXTERNAL                                 ,596.76,12,7161.12,20937       ,MARCH ON STRESS LTD           ,INTERNATIONAL SEARCH AND RESCUE (ISAR)                      
TSF/04398     ,23/10/2023,5075,1,LEARNING SUPPORT TRAINING     COURSES                       ,725.00,7,5075,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/04747     ,10/11/2023,5775,1,LEARNING SUPPORT TRAINING     COURSES                       ,825.00,7,5775,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/05044     ,04/12/2023,9000,1,LEARNING SUPPORT TRAINING     COURSES                       ,1.00,"9,000",9000,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/05349     ,21/12/2023,7425,1,LEARNING SUPPORT TRAINING     COURSES                       ,825.00,9,7425,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/04432     ,24/10/2023,8516.42,2,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES       ","6,000.00",1,6000,21430       ,Dependant Ltd                 ,COMMISSIONERS SECRETARIAT                                   
TSF/05110     ,06/12/2023,8000,1,"PROFESSIONAL SERVICES, HR BUSINESS PROCESS OUTSOURCING      ","8,000.00",1,8000,21038       ,GATENBY SANDERSON LTD         ,COMMISSIONERS SECRETARIAT                                   
TSF/04261     ,11/10/2023,9000,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"9,000.00",1,9000,22581       ,Premier People Solutions Ltd  ,TRAINING OPERATIONS                                         
TSF/04263     ,11/10/2023,9000,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"9,000.00",1,9000,22581       ,Premier People Solutions Ltd  ,TRAINING OPERATIONS                                         
TSF/04264     ,11/10/2023,9000,1,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666)            ,"9,000.00",1,9000,22581       ,Premier People Solutions Ltd  ,TRAINING OPERATIONS                                         
TSF/04671     ,06/11/2023,9813.18,1,TRAINING UNITARY PAYMENT -    BABCOCKS                      ,"9,813.18",1,9813.18,19789       ,BABCOCK TRAINING LTD          ,TRAINING OPERATIONS                                         
TSF/04725     ,08/11/2023,6586.26,1,"FLEET, OPERATIONAL FLEET                                    ","2,195.42",3,6586.26,14924       ,BABCOCK CRITICAL SERVICES LTD ,TRAINING OPERATIONS                                         
WGX/00014     ,16/10/2023,5943.5,1,ERITH AND DOWGATE DOORS -REMAINING CONSULTANCY FEES         ,1.00,"5,944",5943.5,17096       ,FRANKHAM CONSULTANCY GROUP LTD,PROPERTY SERVICES MANAGEMENT & ADMIN                        
TSF/04672     ,06/11/2023,8955.72,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT             ,"8,955.72",1,8955.72,20575       ,HAYS SPECIALIST RECRUITMENT   ,PROPERTY - STRATEGY                                         
TSF/04673     ,06/11/2023,9403.56,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT             ,"9,403.56",1,9403.56,20575       ,HAYS SPECIALIST RECRUITMENT   ,PROPERTY - STRATEGY                                         
PGS/13515     ,24/10/2023,6365.51,1,GFG SENSORS REPLACED ON GAS DETECTION METERS LFB            ,"3,498.60",1,3498.6,7952        ,BUREAU VERITAS                ,PEG CROYDON GENERAL PURCHASING                              
PGS/13515     ,24/10/2023,6365.51,2,GFG SENSORS REPLACED ON GAS DETECTION METERS BABCOCK        ,187.00,1,187,7952        ,BUREAU VERITAS                ,PEG CROYDON GENERAL PURCHASING                              
PGS/13515     ,24/10/2023,6365.51,3,CONSUMABLES FOR MSA CYLINDER TESTING                        ,"2,679.91",1,2679.91,7952        ,BUREAU VERITAS                ,PEG CROYDON GENERAL PURCHASING                              
TSF/04273     ,11/10/2023,9405,1,"OPERATIONAL EQUIPMENT, FIRE - EQUIPMENT & SUPPLIES          ",495.00,19,9405,17485       ,SAFEQUIP LTD                  ,PEG CROYDON GENERAL PURCHASING                              
TSF/05341     ,19/12/2023,10000,1,"PROFESSIONAL SERVICES, PROCUREMENT CONSULTANCY              ","10,000.00",1,10000,22525       ,Arum Systems Ltd              ,PROCUREMENT CENTRAL ADMINISTRATION TEAM                     
,,,,,,,,,,
